acid_id,acid_name,formula,concentration_pct,temperature_c,density_kg_l
sulfuric,硫酸,H2SO4,68,50,1.5611
sulfuric,硫酸,H2SO4,68,60,1.5528
sulfuric,硫酸,H2SO4,68,80,1.5359
sulfuric,硫酸,H2SO4,68,100,1.5198
sulfuric,硫酸,H2SO4,69,0,1.6176
sulfuric,硫酸,H2SO4,69,10,1.6081
sulfuric,硫酸,H2SO4,69,15,1.6035
sulfuric,硫酸,H2SO4,69,20,1.5989
sulfuric,硫酸,H2SO4,69,25,1.5944
sulfuric,硫酸,H2SO4,69,30,1.5899
sulfuric,硫酸,H2SO4,69,40,1.5811
sulfuric,硫酸,H2SO4,69,50,1.5724
sulfuric,硫酸,H2SO4,69,60,1.5640
sulfuric,硫酸,H2SO4,69,80,1.5470
sulfuric,硫酸,H2SO4,69,100,1.5307
sulfuric,硫酸,H2SO4,70,0,1.6293
sulfuric,硫酸,H2SO4,70,10,1.6198
sulfuric,硫酸,H2SO4,70,15,1.6151
sulfuric,硫酸,H2SO4,70,20,1.6105
sulfuric,硫酸,H2SO4,70,25,1.6059
sulfuric,硫酸,H2SO4,70,30,1.6014
sulfuric,硫酸,H2SO4,70,40,1.5925
sulfuric,硫酸,H2SO4,70,50,1.5838
sulfuric,硫酸,H2SO4,70,60,1.5753
sulfuric,硫酸,H2SO4,70,80,1.5582
sulfuric,硫酸,H2SO4,70,100,1.5417
sulfuric,硫酸,H2SO4,71,0,1.6411
sulfuric,硫酸,H2SO4,71,10,1.6315
sulfuric,硫酸,H2SO4,71,15,1.6268
sulfuric,硫酸,H2SO4,71,20,1.6221
sulfuric,硫酸,H2SO4,71,25,1.6175
sulfuric,硫酸,H2SO4,71,30,1.6130
sulfuric,硫酸,H2SO4,71,40,1.6040
sulfuric,硫酸,H2SO4,71,50,1.5952
sulfuric,硫酸,H2SO4,71,60,1.5867
sulfuric,硫酸,H2SO4,71,80,1.5694
sulfuric,硫酸,H2SO4,71,100,1.5527
sulfuric,硫酸,H2SO4,72,0,1.6529
sulfuric,硫酸,H2SO4,72,10,1.6433
sulfuric,硫酸,H2SO4,72,15,1.6385
sulfuric,硫酸,H2SO4,72,20,1.6338
sulfuric,硫酸,H2SO4,72,25,1.6292
sulfuric,硫酸,H2SO4,72,30,1.6246
sulfuric,硫酸,H2SO4,72,40,1.6155
sulfuric,硫酸,H2SO4,72,50,1.6067
sulfuric,硫酸,H2SO4,72,60,1.5981
sulfuric,硫酸,H2SO4,72,80,1.5806
sulfuric,硫酸,H2SO4,72,100,1.5637
sulfuric,硫酸,H2SO4,73,0,1.6648
sulfuric,硫酸,H2SO4,73,10,1.6551
sulfuric,硫酸,H2SO4,73,15,1.6503
sulfuric,硫酸,H2SO4,73,20,1.6456
sulfuric,硫酸,H2SO4,73,25,1.6409
sulfuric,硫酸,H2SO4,73,30,1.6363
sulfuric,硫酸,H2SO4,73,40,1.6271
sulfuric,硫酸,H2SO4,73,50,1.6182
sulfuric,硫酸,H2SO4,73,60,1.6095
sulfuric,硫酸,H2SO4,73,80,1.5919
sulfuric,硫酸,H2SO4,73,100,1.5747
sulfuric,硫酸,H2SO4,74,0,1.6768
sulfuric,硫酸,H2SO4,74,10,1.6670
sulfuric,硫酸,H2SO4,74,15,1.6622
sulfuric,硫酸,H2SO4,74,20,1.6574
sulfuric,硫酸,H2SO4,74,25,1.6526
sulfuric,硫酸,H2SO4,74,30,1.6480
sulfuric,硫酸,H2SO4,74,40,1.6387
sulfuric,硫酸,H2SO4,74,50,1.6297
sulfuric,硫酸,H2SO4,74,60,1.6209
sulfuric,硫酸,H2SO4,74,80,1.6031
sulfuric,硫酸,H2SO4,74,100,1.5857
sulfuric,硫酸,H2SO4,75,0,1.6888
sulfuric,硫酸,H2SO4,75,10,1.6789
sulfuric,硫酸,H2SO4,75,15,1.6740
sulfuric,硫酸,H2SO4,75,20,1.6692
sulfuric,硫酸,H2SO4,75,25,1.6644
sulfuric,硫酸,H2SO4,75,30,1.6597
sulfuric,硫酸,H2SO4,75,40,1.6503
sulfuric,硫酸,H2SO4,75,50,1.6412
sulfuric,硫酸,H2SO4,75,60,1.6322
sulfuric,硫酸,H2SO4,75,80,1.6142
sulfuric,硫酸,H2SO4,75,100,1.5966
sulfuric,硫酸,H2SO4,76,0,1.7008
sulfuric,硫酸,H2SO4,76,10,1.6908
sulfuric,硫酸,H2SO4,76,15,1.6858
sulfuric,硫酸,H2SO4,76,20,1.6810
sulfuric,硫酸,H2SO4,76,25,1.6761
sulfuric,硫酸,H2SO4,76,30,1.6713
sulfuric,硫酸,H2SO4,76,40,1.6619
sulfuric,硫酸,H2SO4,76,50,1.6526
sulfuric,硫酸,H2SO4,76,60,1.6435
sulfuric,硫酸,H2SO4,76,80,1.6252
sulfuric,硫酸,H2SO4,76,100,1.6074
sulfuric,硫酸,H2SO4,77,0,1.7128
sulfuric,硫酸,H2SO4,77,10,1.7026
sulfuric,硫酸,H2SO4,77,15,1.6976
sulfuric,硫酸,H2SO4,77,20,1.6927
sulfuric,硫酸,H2SO4,77,25,1.6878
sulfuric,硫酸,H2SO4,77,30,1.6829
sulfuric,硫酸,H2SO4,77,40,1.6734
sulfuric,硫酸,H2SO4,77,50,1.6640
sulfuric,硫酸,H2SO4,77,60,1.6547
sulfuric,硫酸,H2SO4,77,80,1.6361
sulfuric,硫酸,H2SO4,77,100,1.6181
sulfuric,硫酸,H2SO4,78,0,1.7247
sulfuric,硫酸,H2SO4,78,10,1.7144
sulfuric,硫酸,H2SO4,78,15,1.7093
sulfuric,硫酸,H2SO4,78,20,1.7043
sulfuric,硫酸,H2SO4,78,25,1.6994
sulfuric,硫酸,H2SO4,78,30,1.6944
sulfuric,硫酸,H2SO4,78,40,1.6847
sulfuric,硫酸,H2SO4,78,50,1.6751
sulfuric,硫酸,H2SO4,78,60,1.6657
sulfuric,硫酸,H2SO4,78,80,1.6469
sulfuric,硫酸,H2SO4,78,100,1.6286
sulfuric,硫酸,H2SO4,79,0,1.7365
sulfuric,硫酸,H2SO4,79,10,1.7261
sulfuric,硫酸,H2SO4,79,15,1.7209
sulfuric,硫酸,H2SO4,79,20,1.7158
sulfuric,硫酸,H2SO4,79,25,1.7108
sulfuric,硫酸,H2SO4,79,30,1.7058
sulfuric,硫酸,H2SO4,79,40,1.6959
sulfuric,硫酸,H2SO4,79,50,1.6862
sulfuric,硫酸,H2SO4,79,60,1.6766
sulfuric,硫酸,H2SO4,79,80,1.6575
sulfuric,硫酸,H2SO4,79,100,1.6390
sulfuric,硫酸,H2SO4,80,0,1.7482
sulfuric,硫酸,H2SO4,80,10,1.7376
sulfuric,硫酸,H2SO4,80,15,1.7323
sulfuric,硫酸,H2SO4,80,20,1.7272
sulfuric,硫酸,H2SO4,80,25,1.7221
sulfuric,硫酸,H2SO4,80,30,1.7170
sulfuric,硫酸,H2SO4,80,40,1.7069
sulfuric,硫酸,H2SO4,80,50,1.6971
sulfuric,硫酸,H2SO4,80,60,1.6873
sulfuric,硫酸,H2SO4,80,80,1.6680
sulfuric,硫酸,H2SO4,80,100,1.6493
sulfuric,硫酸,H2SO4,81,0,1.7597
sulfuric,硫酸,H2SO4,81,10,1.7489
sulfuric,硫酸,H2SO4,81,15,1.7435
sulfuric,硫酸,H2SO4,81,20,1.7383
sulfuric,硫酸,H2SO4,81,25,1.7331
sulfuric,硫酸,H2SO4,81,30,1.7279
sulfuric,硫酸,H2SO4,81,40,1.7177
sulfuric,硫酸,H2SO4,81,50,1.7077
sulfuric,硫酸,H2SO4,81,60,1.6978
sulfuric,硫酸,H2SO4,81,80,1.6782
sulfuric,硫酸,H2SO4,81,100,1.6594
sulfuric,硫酸,H2SO4,82,0,1.7709
sulfuric,硫酸,H2SO4,82,10,1.7599
sulfuric,硫酸,H2SO4,82,15,1.7544
sulfuric,硫酸,H2SO4,82,20,1.7491
sulfuric,硫酸,H2SO4,82,25,1.7437
sulfuric,硫酸,H2SO4,82,30,1.7385
sulfuric,硫酸,H2SO4,82,40,1.7281
sulfuric,硫酸,H2SO4,82,50,1.7180
sulfuric,硫酸,H2SO4,82,60,1.7080
sulfuric,硫酸,H2SO4,82,80,1.6882
sulfuric,硫酸,H2SO4,82,100,1.6692
sulfuric,硫酸,H2SO4,83,0,1.7815
sulfuric,硫酸,H2SO4,83,10,1.7704
sulfuric,硫酸,H2SO4,83,15,1.7649
sulfuric,硫酸,H2SO4,83,20,1.7594
sulfuric,硫酸,H2SO4,83,25,1.7540
sulfuric,硫酸,H2SO4,83,30,1.7487
sulfuric,硫酸,H2SO4,83,40,1.7382
sulfuric,硫酸,H2SO4,83,50,1.7279
sulfuric,硫酸,H2SO4,83,60,1.7179
sulfuric,硫酸,H2SO4,83,80,1.6979
sulfuric,硫酸,H2SO4,83,100,1.6787
sulfuric,硫酸,H2SO4,84,0,1.7916
sulfuric,硫酸,H2SO4,84,10,1.7804
sulfuric,硫酸,H2SO4,84,15,1.7748
sulfuric,硫酸,H2SO4,84,20,1.7693
sulfuric,硫酸,H2SO4,84,25,1.7639
sulfuric,硫酸,H2SO4,84,30,1.7585
sulfuric,硫酸,H2SO4,84,40,1.7479
sulfuric,硫酸,H2SO4,84,50,1.7375
sulfuric,硫酸,H2SO4,84,60,1.7274
sulfuric,硫酸,H2SO4,84,80,1.7072
sulfuric,硫酸,H2SO4,84,100,1.6878
sulfuric,硫酸,H2SO4,85,0,1.8009
sulfuric,硫酸,H2SO4,85,10,1.7897
sulfuric,硫酸,H2SO4,85,15,1.7841
sulfuric,硫酸,H2SO4,85,20,1.7786
sulfuric,硫酸,H2SO4,85,25,1.7732
sulfuric,硫酸,H2SO4,85,30,1.7678
sulfuric,硫酸,H2SO4,85,40,1.7571
sulfuric,硫酸,H2SO4,85,50,1.7466
sulfuric,硫酸,H2SO4,85,60,1.7364
sulfuric,硫酸,H2SO4,85,80,1.7161
sulfuric,硫酸,H2SO4,85,100,1.6966
sulfuric,硫酸,H2SO4,86,0,1.8095
sulfuric,硫酸,H2SO4,86,10,1.7983
sulfuric,硫酸,H2SO4,86,15,1.7927
sulfuric,硫酸,H2SO4,86,20,1.7872
sulfuric,硫酸,H2SO4,86,25,1.7818
sulfuric,硫酸,H2SO4,86,30,1.7763
sulfuric,硫酸,H2SO4,86,40,1.7657
sulfuric,硫酸,H2SO4,86,50,1.7552
sulfuric,硫酸,H2SO4,86,60,1.7449
sulfuric,硫酸,H2SO4,86,80,1.7245
sulfuric,硫酸,H2SO4,86,100,1.7050
sulfuric,硫酸,H2SO4,87,0,1.8173
sulfuric,硫酸,H2SO4,87,10,1.8061
sulfuric,硫酸,H2SO4,87,15,1.8006
sulfuric,硫酸,H2SO4,87,20,1.7951
sulfuric,硫酸,H2SO4,87,25,1.7897
sulfuric,硫酸,H2SO4,87,30,1.7842
sulfuric,硫酸,H2SO4,87,40,1.7736
sulfuric,硫酸,H2SO4,87,50,1.7632
sulfuric,硫酸,H2SO4,87,60,1.7529
sulfuric,硫酸,H2SO4,87,80,1.7324
sulfuric,硫酸,H2SO4,87,100,1.7129
sulfuric,硫酸,H2SO4,88,0,1.8243
sulfuric,硫酸,H2SO4,88,10,1.8132
sulfuric,硫酸,H2SO4,88,15,1.8077
sulfuric,硫酸,H2SO4,88,20,1.8022
sulfuric,硫酸,H2SO4,88,25,1.7968
sulfuric,硫酸,H2SO4,88,30,1.7914
sulfuric,硫酸,H2SO4,88,40,1.7809
sulfuric,硫酸,H2SO4,88,50,1.7705
sulfuric,硫酸,H2SO4,88,60,1.7602
sulfuric,硫酸,H2SO4,88,80,1.7397
sulfuric,硫酸,H2SO4,88,100,1.7202
sulfuric,硫酸,H2SO4,89,0,1.8306
sulfuric,硫酸,H2SO4,89,10,1.8195
sulfuric,硫酸,H2SO4,89,15,1.8141
sulfuric,硫酸,H2SO4,89,20,1.8087
sulfuric,硫酸,H2SO4,89,25,1.8033
sulfuric,硫酸,H2SO4,89,30,1.7979
sulfuric,硫酸,H2SO4,89,40,1.7874
sulfuric,硫酸,H2SO4,89,50,1.7770
sulfuric,硫酸,H2SO4,89,60,1.7669
sulfuric,硫酸,H2SO4,89,80,1.7464
sulfuric,硫酸,H2SO4,89,100,1.7269
sulfuric,硫酸,H2SO4,90,0,1.8361
sulfuric,硫酸,H2SO4,90,10,1.8252
sulfuric,硫酸,H2SO4,90,15,1.8198
sulfuric,硫酸,H2SO4,90,20,1.8144
sulfuric,硫酸,H2SO4,90,25,1.8091
sulfuric,硫酸,H2SO4,90,30,1.8038
sulfuric,硫酸,H2SO4,90,40,1.7933
sulfuric,硫酸,H2SO4,90,50,1.7829
sulfuric,硫酸,H2SO4,90,60,1.7729
sulfuric,硫酸,H2SO4,90,80,1.7525
sulfuric,硫酸,H2SO4,90,100,1.7331
sulfuric,硫酸,H2SO4,91,0,1.8410
sulfuric,硫酸,H2SO4,91,10,1.8302
sulfuric,硫酸,H2SO4,91,15,1.8248
sulfuric,硫酸,H2SO4,91,20,1.8195
sulfuric,硫酸,H2SO4,91,25,1.8142
sulfuric,硫酸,H2SO4,91,30,1.8090
sulfuric,硫酸,H2SO4,91,40,1.7986
sulfuric,硫酸,H2SO4,91,50,1.7883
sulfuric,硫酸,H2SO4,91,60,1.7783
sulfuric,硫酸,H2SO4,91,80,1.7581
sulfuric,硫酸,H2SO4,91,100,1.7388
sulfuric,硫酸,H2SO4,92,0,1.8453
sulfuric,硫酸,H2SO4,92,10,1.8346
sulfuric,硫酸,H2SO4,92,15,1.8293
sulfuric,硫酸,H2SO4,92,20,1.8240
sulfuric,硫酸,H2SO4,92,25,1.8188
sulfuric,硫酸,H2SO4,92,30,1.8136
sulfuric,硫酸,H2SO4,92,40,1.8033
sulfuric,硫酸,H2SO4,92,50,1.7932
sulfuric,硫酸,H2SO4,92,60,1.7832
sulfuric,硫酸,H2SO4,92,80,1.7633
sulfuric,硫酸,H2SO4,92,100,1.7439
sulfuric,硫酸,H2SO4,93,0,1.8490
sulfuric,硫酸,H2SO4,93,10,1.8384
sulfuric,硫酸,H2SO4,93,15,1.8331
sulfuric,硫酸,H2SO4,93,20,1.8279
sulfuric,硫酸,H2SO4,93,25,1.8227
sulfuric,硫酸,H2SO4,93,30,1.8176
sulfuric,硫酸,H2SO4,93,40,1.8074
sulfuric,硫酸,H2SO4,93,50,1.7974
sulfuric,硫酸,H2SO4,93,60,1.7876
sulfuric,硫酸,H2SO4,93,80,1.7681
sulfuric,硫酸,H2SO4,93,100,1.7485
sulfuric,硫酸,H2SO4,94,0,1.8520
sulfuric,硫酸,H2SO4,94,10,1.8415
sulfuric,硫酸,H2SO4,94,15,1.8363
sulfuric,硫酸,H2SO4,94,20,1.8312
sulfuric,硫酸,H2SO4,94,25,1.8260
sulfuric,硫酸,H2SO4,94,30,1.8210
sulfuric,硫酸,H2SO4,94,40,1.8109
sulfuric,硫酸,H2SO4,94,50,1.8011
sulfuric,硫酸,H2SO4,94,60,1.7914
sulfuric,硫酸,H2SO4,95,0,1.8544
sulfuric,硫酸,H2SO4,95,10,1.8439
sulfuric,硫酸,H2SO4,95,15,1.8388
sulfuric,硫酸,H2SO4,95,20,1.8337
sulfuric,硫酸,H2SO4,95,25,1.8286
sulfuric,硫酸,H2SO4,95,30,1.8236
sulfuric,硫酸,H2SO4,95,40,1.8137
sulfuric,硫酸,H2SO4,95,50,1.8040
sulfuric,硫酸,H2SO4,95,60,1.7944
sulfuric,硫酸,H2SO4,96,0,1.8560
sulfuric,硫酸,H2SO4,96,10,1.8457
sulfuric,硫酸,H2SO4,96,15,1.8406
sulfuric,硫酸,H2SO4,96,20,1.8355
sulfuric,硫酸,H2SO4,96,25,1.8305
sulfuric,硫酸,H2SO4,96,30,1.8255
sulfuric,硫酸,H2SO4,96,40,1.8157
sulfuric,硫酸,H2SO4,96,50,1.8060
sulfuric,硫酸,H2SO4,96,60,1.7965
sulfuric,硫酸,H2SO4,97,0,1.8569
sulfuric,硫酸,H2SO4,97,10,1.8466
sulfuric,硫酸,H2SO4,97,15,1.8414
sulfuric,硫酸,H2SO4,97,20,1.8364
sulfuric,硫酸,H2SO4,97,25,1.8314
sulfuric,硫酸,H2SO4,97,30,1.8264
sulfuric,硫酸,H2SO4,97,40,1.8166
sulfuric,硫酸,H2SO4,97,50,1.8071
sulfuric,硫酸,H2SO4,97,60,1.7977
sulfuric,硫酸,H2SO4,98,0,1.8567
sulfuric,硫酸,H2SO4,98,10,1.8463
sulfuric,硫酸,H2SO4,98,15,1.8411
sulfuric,硫酸,H2SO4,98,20,1.8361
sulfuric,硫酸,H2SO4,98,25,1.8310
sulfuric,硫酸,H2SO4,98,30,1.8261
sulfuric,硫酸,H2SO4,98,40,1.8163
sulfuric,硫酸,H2SO4,98,50,1.8068
sulfuric,硫酸,H2SO4,98,60,1.7976
sulfuric,硫酸,H2SO4,99,0,1.8551
sulfuric,硫酸,H2SO4,99,10,1.8445
sulfuric,硫酸,H2SO4,99,15,1.8393
sulfuric,硫酸,H2SO4,99,20,1.8342
sulfuric,硫酸,H2SO4,99,25,1.8292
sulfuric,硫酸,H2SO4,99,30,1.8242
sulfuric,硫酸,H2SO4,99,40,1.8145
sulfuric,硫酸,H2SO4,99,50,1.8050
sulfuric,硫酸,H2SO4,99,60,1.7958
sulfuric,硫酸,H2SO4,100,0,1.8517
sulfuric,硫酸,H2SO4,100,10,1.8409
sulfuric,硫酸,H2SO4,100,15,1.8357
sulfuric,硫酸,H2SO4,100,20,1.8305
sulfuric,硫酸,H2SO4,100,25,1.8255
sulfuric,硫酸,H2SO4,100,30,1.8205
sulfuric,硫酸,H2SO4,100,40,1.8107
sulfuric,硫酸,H2SO4,100,50,1.8013
sulfuric,硫酸,H2SO4,100,60,1.7922
hydrochloric,盐酸,HCl,1,-5,1.0048
hydrochloric,盐酸,HCl,1,0,1.0052
hydrochloric,盐酸,HCl,1,10,1.0048
hydrochloric,盐酸,HCl,1,20,1.0032
hydrochloric,盐酸,HCl,1,40,0.997
hydrochloric,盐酸,HCl,1,60,0.9881
hydrochloric,盐酸,HCl,1,80,0.9768
hydrochloric,盐酸,HCl,1,100,0.9636
hydrochloric,盐酸,HCl,2,-5,1.0104
hydrochloric,盐酸,HCl,2,0,1.0106
hydrochloric,盐酸,HCl,2,10,1.01
hydrochloric,盐酸,HCl,2,20,1.0082
hydrochloric,盐酸,HCl,2,40,1.0019
hydrochloric,盐酸,HCl,2,60,0.993
hydrochloric,盐酸,HCl,2,80,0.9819
hydrochloric,盐酸,HCl,2,100,0.9688
hydrochloric,盐酸,HCl,4,-5,1.0213
hydrochloric,盐酸,HCl,4,0,1.0213
hydrochloric,盐酸,HCl,4,10,1.0202
hydrochloric,盐酸,HCl,4,20,1.0181
hydrochloric,盐酸,HCl,4,40,1.0116
hydrochloric,盐酸,HCl,4,60,1.0026
hydrochloric,盐酸,HCl,4,80,0.9919
hydrochloric,盐酸,HCl,4,100,0.9791
hydrochloric,盐酸,HCl,6,-5,1.0321
hydrochloric,盐酸,HCl,6,0,1.0319
hydrochloric,盐酸,HCl,6,10,1.0303
hydrochloric,盐酸,HCl,6,20,1.0279
hydrochloric,盐酸,HCl,6,40,1.0211
hydrochloric,盐酸,HCl,6,60,1.0121
hydrochloric,盐酸,HCl,6,80,1.0016
hydrochloric,盐酸,HCl,6,100,0.9892
hydrochloric,盐酸,HCl,8,-5,1.0428
hydrochloric,盐酸,HCl,8,0,1.0423
hydrochloric,盐酸,HCl,8,10,1.0403
hydrochloric,盐酸,HCl,8,20,1.0376
hydrochloric,盐酸,HCl,8,40,1.0305
hydrochloric,盐酸,HCl,8,60,1.0215
hydrochloric,盐酸,HCl,8,80,1.0111
hydrochloric,盐酸,HCl,8,100,0.9992
hydrochloric,盐酸,HCl,10,-5,1.0536
hydrochloric,盐酸,HCl,10,0,1.0528
hydrochloric,盐酸,HCl,10,10,1.0504
hydrochloric,盐酸,HCl,10,20,1.0474
hydrochloric,盐酸,HCl,10,40,1.04
hydrochloric,盐酸,HCl,10,60,1.031
hydrochloric,盐酸,HCl,10,80,1.0206
hydrochloric,盐酸,HCl,10,100,1.009
hydrochloric,盐酸,HCl,12,-5,1.0645
hydrochloric,盐酸,HCl,12,0,1.0634
hydrochloric,盐酸,HCl,12,10,1.0607
hydrochloric,盐酸,HCl,12,20,1.0574
hydrochloric,盐酸,HCl,12,40,1.0497
hydrochloric,盐酸,HCl,12,60,1.0406
hydrochloric,盐酸,HCl,12,80,1.0302
hydrochloric,盐酸,HCl,12,100,1.0188
hydrochloric,盐酸,HCl,14,-5,1.0754
hydrochloric,盐酸,HCl,14,0,1.0741
hydrochloric,盐酸,HCl,14,10,1.0711
hydrochloric,盐酸,HCl,14,20,1.0675
hydrochloric,盐酸,HCl,14,40,1.0594
hydrochloric,盐酸,HCl,14,60,1.0502
hydrochloric,盐酸,HCl,14,80,1.0398
hydrochloric,盐酸,HCl,14,100,1.0286
hydrochloric,盐酸,HCl,16,-5,1.0864
hydrochloric,盐酸,HCl,16,0,1.0849
hydrochloric,盐酸,HCl,16,10,1.0815
hydrochloric,盐酸,HCl,16,20,1.0776
hydrochloric,盐酸,HCl,16,40,1.0692
hydrochloric,盐酸,HCl,16,60,1.0598
hydrochloric,盐酸,HCl,16,80,1.0494
hydrochloric,盐酸,HCl,16,100,1.0383
hydrochloric,盐酸,HCl,18,-5,1.0975
hydrochloric,盐酸,HCl,18,0,1.0958
hydrochloric,盐酸,HCl,18,10,1.092
hydrochloric,盐酸,HCl,18,20,1.0878
hydrochloric,盐酸,HCl,18,40,1.079
hydrochloric,盐酸,HCl,18,60,1.0694
hydrochloric,盐酸,HCl,18,80,1.059
hydrochloric,盐酸,HCl,18,100,1.0479
hydrochloric,盐酸,HCl,20,-5,1.1087
hydrochloric,盐酸,HCl,20,0,1.1067
hydrochloric,盐酸,HCl,20,10,1.1025
hydrochloric,盐酸,HCl,20,20,1.098
hydrochloric,盐酸,HCl,20,40,1.0888
hydrochloric,盐酸,HCl,20,60,1.079
hydrochloric,盐酸,HCl,20,80,1.0685
hydrochloric,盐酸,HCl,20,100,1.0574
hydrochloric,盐酸,HCl,22,-5,1.12
hydrochloric,盐酸,HCl,22,0,1.1177
hydrochloric,盐酸,HCl,22,10,1.1131
hydrochloric,盐酸,HCl,22,20,1.1083
hydrochloric,盐酸,HCl,22,40,1.0986
hydrochloric,盐酸,HCl,22,60,1.0886
hydrochloric,盐酸,HCl,22,80,1.078
hydrochloric,盐酸,HCl,22,100,1.0668
hydrochloric,盐酸,HCl,24,-5,1.1314
hydrochloric,盐酸,HCl,24,0,1.1287
hydrochloric,盐酸,HCl,24,10,1.1238
hydrochloric,盐酸,HCl,24,20,1.1187
hydrochloric,盐酸,HCl,24,40,1.1085
hydrochloric,盐酸,HCl,24,60,1.0982
hydrochloric,盐酸,HCl,24,80,1.0874
hydrochloric,盐酸,HCl,24,100,1.0761
hydrochloric,盐酸,HCl,26,-5,1.1426
hydrochloric,盐酸,HCl,26,0,1.1396
hydrochloric,盐酸,HCl,26,10,1.1344
hydrochloric,盐酸,HCl,26,20,1.129
hydrochloric,盐酸,HCl,26,40,1.1183
hydrochloric,盐酸,HCl,26,60,1.1076
hydrochloric,盐酸,HCl,26,80,1.0967
hydrochloric,盐酸,HCl,26,100,1.0853
hydrochloric,盐酸,HCl,28,-5,1.1537
hydrochloric,盐酸,HCl,28,0,1.1505
hydrochloric,盐酸,HCl,28,10,1.1449
hydrochloric,盐酸,HCl,28,20,1.1392
hydrochloric,盐酸,HCl,28,40,1.128
hydrochloric,盐酸,HCl,28,60,1.1169
hydrochloric,盐酸,HCl,28,80,1.1058
hydrochloric,盐酸,HCl,28,100,1.0942
hydrochloric,盐酸,HCl,30,-5,1.1648
hydrochloric,盐酸,HCl,30,0,1.1613
hydrochloric,盐酸,HCl,30,10,1.1553
hydrochloric,盐酸,HCl,30,20,1.1493
hydrochloric,盐酸,HCl,30,40,1.1376
hydrochloric,盐酸,HCl,30,60,1.126
hydrochloric,盐酸,HCl,30,80,1.1149
hydrochloric,盐酸,HCl,30,100,1.103
hydrochloric,盐酸,HCl,32,-5,1.1814
hydrochloric,盐酸,HCl,32,0,1.1763
hydrochloric,盐酸,HCl,32,10,1.1674
hydrochloric,盐酸,HCl,32,20,1.1593
hydrochloric,盐酸,HCl,32,40,1.1471
hydrochloric,盐酸,HCl,32,60,1.1359
hydrochloric,盐酸,HCl,32,80,1.1246
hydrochloric,盐酸,HCl,32,100,1.1126
hydrochloric,盐酸,HCl,34,-5,1.1929
hydrochloric,盐酸,HCl,34,0,1.1876
hydrochloric,盐酸,HCl,34,10,1.1781
hydrochloric,盐酸,HCl,34,20,1.1691
hydrochloric,盐酸,HCl,34,40,1.1566
hydrochloric,盐酸,HCl,34,60,1.1452
hydrochloric,盐酸,HCl,34,80,1.1339
hydrochloric,盐酸,HCl,34,100,1.1216
hydrochloric,盐酸,HCl,36,-5,1.2043
hydrochloric,盐酸,HCl,36,0,1.1988
hydrochloric,盐酸,HCl,36,10,1.1889
hydrochloric,盐酸,HCl,36,20,1.1789
hydrochloric,盐酸,HCl,36,40,1.1661
hydrochloric,盐酸,HCl,36,60,1.1544
hydrochloric,盐酸,HCl,36,80,1.1432
hydrochloric,盐酸,HCl,36,100,1.1305
hydrochloric,盐酸,HCl,38,-5,1.2156
hydrochloric,盐酸,HCl,38,0,1.21
hydrochloric,盐酸,HCl,38,10,1.1996
hydrochloric,盐酸,HCl,38,20,1.1885
hydrochloric,盐酸,HCl,38,40,1.1754
hydrochloric,盐酸,HCl,38,60,1.1635
hydrochloric,盐酸,HCl,38,80,1.1525
hydrochloric,盐酸,HCl,38,100,1.1393
hydrochloric,盐酸,HCl,40,20,1.198
